# This file was automatically generated by TLEEDMAP v.0.1a.
# It contains the list of LEED beams generated from input file:
# E:/Work/Vienna/SPECSLab/Technical/Upgrades/Python LEED-IV/00 - GUI/input examples/TaS2(0001)-(rt13xrt13)R13.9.tlm
#
# Structure: TaS2-(r13xr13)R13.9° - all domains
#
# Max. LEED Energy: 700.0 eV
# Bulk lattice: Hexagonal (p6m); a = 3.3540 AA; alpha = 120.00 deg
#        Basis: a = [3.3540 0.0000]; b = [-1.6770  2.9046]
# Surface lattice: Hexagonal (p3); a = 12.0930 AA; alpha = 120.00 deg
#
# Exporting beams from 2 domain(s) out of 2 symmetry-equivalent ones
# Domain 1 - Basis: a = [11.7390  2.9046]; b = [-8.3850  8.7139]
#            Superlattice: [[ 4  1] [-1  3]]
# Domain 2 - Basis: a = [11.7390 -2.9046]; b = [-8.3850 -8.7139]
#            Superlattice: [[ 3 -1] [-4 -3]]
#
# * h and k are the surface Miller indices of each LEED spot; both fractional
#   and floating-point versions are provided.
# * gx and gy are the horizontal and vertical components of reciprocal lattice
#   vectors in AA^(-1), and include a factor of 2*pi.
# * Beams with the same absolute value of "group" are symmetry equivalent (at
#   normal incidence); extinct spots have a negative "group" index.
# * The domains contributing to each spot are listed in "domain(s)". Domains
#   contributing with glide-extinct spots are reported in parentheses.

(   h  |   k  ),    h   ,    k   ,    gx   ,    gy   ,group,domain(s),
( 45/13| 28/13), 3.46154, 2.15385,  6.48464,  8.40300,  368,        1,
(-67/13| 60/13),-5.15385, 4.61538, -9.65491,  4.40949,  369,        1,
(-67/13|  7/13),-5.15385, 0.53846, -9.65491, -4.40949,  369,        2,
( 60/13|-67/13), 4.61538,-5.15385,  8.64619, -6.15665,  369,        2,
( 60/13|  7/13), 4.61538, 0.53846,  8.64619,  6.15665,  369,        1,
(  7/13|-67/13), 0.53846,-5.15385,  1.00872,-10.56614,  369,        1,
(  7/13| 60/13), 0.53846, 4.61538,  1.00872, 10.56614,  369,        2,
(-28/13|-45/13),-2.15385,-3.46154, -4.03489, -9.81736,  370,        2,
(-28/13| 73/13),-2.15385, 5.61538, -4.03489,  9.81736,  370,        1,
(-45/13|-28/13),-3.46154,-2.15385, -6.48464, -8.40300,  370,        1,
(-45/13| 73/13),-3.46154, 5.61538, -6.48464,  8.40300,  370,        2,
( 73/13|-28/13), 5.61538,-2.15385, 10.51953,  1.41437,  370,        2,
( 73/13|-45/13), 5.61538,-3.46154, 10.51953, -1.41437,  370,        1,
(-66/13|  4/13),-5.07692, 0.30769, -9.51081, -4.82548,  371,        1,
(-66/13| 62/13),-5.07692, 4.76923, -9.51081,  4.82548,  371,        2,
(  4/13|-66/13), 0.30769,-5.07692,  0.57641,-10.64934,  371,        2,
(  4/13| 62/13), 0.30769, 4.76923,  0.57641, 10.64934,  371,        1,
( 62/13|-66/13), 4.76923,-5.07692,  8.93439, -5.82386,  371,        1,
( 62/13|  4/13), 4.76923, 0.30769,  8.93439,  5.82386,  371,        2,
(-36/13|-38/13),-2.76923,-2.92308, -5.18771, -9.31817,  372,        1,
(-36/13| 74/13),-2.76923, 5.69231, -5.18771,  9.31817,  372,        2,
(-38/13|-36/13),-2.92308,-2.76923, -5.47592, -9.15178,  372,        2,
(-38/13| 74/13),-2.92308, 5.69231, -5.47592,  9.15178,  372,        1,
( 74/13|-36/13), 5.69231,-2.76923, 10.66363,  0.16640,  372,        1,
( 74/13|-38/13), 5.69231,-2.92308, 10.66363, -0.16640,  372,        2,
(-74/13| 36/13),-5.69231, 2.76923,-10.66363, -0.16640,  373,        1,
(-74/13| 38/13),-5.69231, 2.92308,-10.66363,  0.16640,  373,        2,
( 36/13|-74/13), 2.76923,-5.69231,  5.18771, -9.31817,  373,        2,
( 36/13| 38/13), 2.76923, 2.92308,  5.18771,  9.31817,  373,        1,
( 38/13|-74/13), 2.92308,-5.69231,  5.47592, -9.15178,  373,        1,
( 38/13| 36/13), 2.92308, 2.76923,  5.47592,  9.15178,  373,        2,
( -4/13|-62/13),-0.30769,-4.76923, -0.57641,-10.64934,  374,        1,
( -4/13| 66/13),-0.30769, 5.07692, -0.57641, 10.64934,  374,        2,
(-62/13| -4/13),-4.76923,-0.30769, -8.93439, -5.82386,  374,        2,
(-62/13| 66/13),-4.76923, 5.07692, -8.93439,  5.82386,  374,        1,
( 66/13| -4/13), 5.07692,-0.30769,  9.51081,  4.82548,  374,        1,
( 66/13|-62/13), 5.07692,-4.76923,  9.51081, -4.82548,  374,        2,
(-72/13| 18/13),-5.53846, 1.38462,-10.37543, -2.99513,  375,        2,
(-72/13| 54/13),-5.53846, 4.15385,-10.37543,  2.99513,  375,        1,
( 18/13|-72/13), 1.38462,-5.53846,  2.59386,-10.48295,  375,        1,
( 18/13| 54/13), 1.38462, 4.15385,  2.59386, 10.48295,  375,        2,
( 54/13|-72/13), 4.15385,-5.53846,  7.78157, -7.48782,  375,        2,
( 54/13| 18/13), 4.15385, 1.38462,  7.78157,  7.48782,  375,        1,
(-18/13|-54/13),-1.38462,-4.15385, -2.59386,-10.48295,  376,        2,
(-18/13| 72/13),-1.38462, 5.53846, -2.59386, 10.48295,  376,        1,
(-54/13|-18/13),-4.15385,-1.38462, -7.78157, -7.48782,  376,        1,
(-54/13| 72/13),-4.15385, 5.53846, -7.78157,  7.48782,  376,        2,
( 72/13|-18/13), 5.53846,-1.38462, 10.37543,  2.99513,  376,        2,
( 72/13|-54/13), 5.53846,-4.15385, 10.37543, -2.99513,  376,        1,
(-75/13| 35/13),-5.76923, 2.69231,-10.80774, -0.41599,  377,        2,
(-75/13| 40/13),-5.76923, 3.07692,-10.80774,  0.41599,  377,        1,
( 35/13|-75/13), 2.69231,-5.76923,  5.04361, -9.56777,  377,        1,
( 35/13| 40/13), 2.69231, 3.07692,  5.04361,  9.56777,  377,        2,
( 40/13|-75/13), 3.07692,-5.76923,  5.76413, -9.15178,  377,        2,
( 40/13| 35/13), 3.07692, 2.69231,  5.76413,  9.15178,  377,        1,
( -5   |  0   ),-5.00000, 0.00000, -9.36670, -5.40787,  378,      1+2,
( -5   |  5   ),-5.00000, 5.00000, -9.36670,  5.40787,  378,      1+2,
(  0   | -5   ), 0.00000,-5.00000,  0.00000,-10.81574,  378,      1+2,
(  0   |  5   ), 0.00000, 5.00000, -0.00000, 10.81574,  378,      1+2,
(  5   | -5   ), 5.00000,-5.00000,  9.36670, -5.40787,  378,      1+2,
(  5   |  0   ), 5.00000, 0.00000,  9.36670,  5.40787,  378,      1+2,
(-35/13|-40/13),-2.69231,-3.07692, -5.04361, -9.56777,  379,        2,
(-35/13| 75/13),-2.69231, 5.76923, -5.04361,  9.56777,  379,        1,
(-40/13|-35/13),-3.07692,-2.69231, -5.76413, -9.15178,  379,        1,
(-40/13| 75/13),-3.07692, 5.76923, -5.76413,  9.15178,  379,        2,
( 75/13|-35/13), 5.76923,-2.69231, 10.80774,  0.41599,  379,        2,
( 75/13|-40/13), 5.76923,-3.07692, 10.80774, -0.41599,  379,        1,
(-74/13| 25/13),-5.69231, 1.92308,-10.66363, -1.99675,  380,        2,
(-74/13| 49/13),-5.69231, 3.76923,-10.66363,  1.99675,  380,        1,
( 25/13|-74/13), 1.92308,-5.69231,  3.60258,-10.23335,  380,        1,
( 25/13| 49/13), 1.92308, 3.76923,  3.60258, 10.23335,  380,        2,
( 49/13|-74/13), 3.76923,-5.69231,  7.06105, -8.23660,  380,        2,
( 49/13| 25/13), 3.76923, 1.92308,  7.06105,  8.23660,  380,        1,
(-70/13| 11/13),-5.38462, 0.84615,-10.08722, -3.99350,  381,        2,
(-70/13| 59/13),-5.38462, 4.53846,-10.08722,  3.99350,  381,        1,
( 11/13|-70/13), 0.84615,-5.38462,  1.58513,-10.73254,  381,        1,
( 11/13| 59/13), 0.84615, 4.53846,  1.58513, 10.73254,  381,        2,
( 59/13|-70/13), 4.53846,-5.38462,  8.50209, -6.73904,  381,        2,
( 59/13| 11/13), 4.53846, 0.84615,  8.50209,  6.73904,  381,        1,
(-25/13|-49/13),-1.92308,-3.76923, -3.60258,-10.23335,  382,        2,
(-25/13| 74/13),-1.92308, 5.69231, -3.60258, 10.23335,  382,        1,
(-49/13|-25/13),-3.76923,-1.92308, -7.06105, -8.23660,  382,        1,
(-49/13| 74/13),-3.76923, 5.69231, -7.06105,  8.23660,  382,        2,
( 74/13|-25/13), 5.69231,-1.92308, 10.66363,  1.99675,  382,        2,
( 74/13|-49/13), 5.69231,-3.76923, 10.66363, -1.99675,  382,        1,
(-11/13|-59/13),-0.84615,-4.53846, -1.58513,-10.73254,  383,        2,
(-11/13| 70/13),-0.84615, 5.38462, -1.58513, 10.73254,  383,        1,
(-59/13|-11/13),-4.53846,-0.84615, -8.50209, -6.73904,  383,        1,
(-59/13| 70/13),-4.53846, 5.38462, -8.50209,  6.73904,  383,        2,
( 70/13|-11/13), 5.38462,-0.84615, 10.08722,  3.99350,  383,        2,
( 70/13|-59/13), 5.38462,-4.53846, 10.08722, -3.99350,  383,        1,
(-73/13| 19/13),-5.61538, 1.46154,-10.51953, -2.91193,  384,        1,
(-73/13| 54/13),-5.61538, 4.15385,-10.51953,  2.91193,  384,        2,
( 19/13|-73/13), 1.46154,-5.61538,  2.73796,-10.56614,  384,        2,
( 19/13| 54/13), 1.46154, 4.15385,  2.73796, 10.56614,  384,        1,
( 54/13|-73/13), 4.15385,-5.61538,  7.78157, -7.65422,  384,        1,
( 54/13| 19/13), 4.15385, 1.46154,  7.78157,  7.65422,  384,        2,
(-23/13|-51/13),-1.76923,-3.92308, -3.31437,-10.39975,  385,        1,
(-23/13| 74/13),-1.76923, 5.69231, -3.31437, 10.39975,  385,        2,
(-51/13|-23/13),-3.92308,-1.76923, -7.34926, -8.07020,  385,        2,
(-51/13| 74/13),-3.92308, 5.69231, -7.34926,  8.07020,  385,        1,
( 74/13|-23/13), 5.69231,-1.76923, 10.66363,  2.32954,  385,        1,
( 74/13|-51/13), 5.69231,-3.92308, 10.66363, -2.32954,  385,        2,
(-74/13| 23/13),-5.69231, 1.76923,-10.66363, -2.32954,  386,        1,
(-74/13| 51/13),-5.69231, 3.92308,-10.66363,  2.32954,  386,        2,
( 23/13|-74/13), 1.76923,-5.69231,  3.31437,-10.39975,  386,        2,
( 23/13| 51/13), 1.76923, 3.92308,  3.31437, 10.39975,  386,        1,
( 51/13|-74/13), 3.92308,-5.69231,  7.34926, -8.07020,  386,        1,
( 51/13| 23/13), 3.92308, 1.76923,  7.34926,  8.07020,  386,        2,
(-19/13|-54/13),-1.46154,-4.15385, -2.73796,-10.56614,  387,        1,
(-19/13| 73/13),-1.46154, 5.61538, -2.73796, 10.56614,  387,        2,
(-54/13|-19/13),-4.15385,-1.46154, -7.78157, -7.65422,  387,        2,
(-54/13| 73/13),-4.15385, 5.61538, -7.78157,  7.65422,  387,        1,
( 73/13|-19/13), 5.61538,-1.46154, 10.51953,  2.91193,  387,        1,
( 73/13|-54/13), 5.61538,-4.15385, 10.51953, -2.91193,  387,        2,
(-72/13| 15/13),-5.53846, 1.15385,-10.37543, -3.49432,  388,        1,
(-72/13| 57/13),-5.53846, 4.38462,-10.37543,  3.49432,  388,        2,
( 15/13|-72/13), 1.15385,-5.53846,  2.16155,-10.73254,  388,        2,
( 15/13| 57/13), 1.15385, 4.38462,  2.16155, 10.73254,  388,        1,
( 57/13|-72/13), 4.38462,-5.53846,  8.21388, -7.23823,  388,        1,
( 57/13| 15/13), 4.38462, 1.15385,  8.21388,  7.23823,  388,        2,
(-75/13| 27/13),-5.76923, 2.07692,-10.80774, -1.74716,  389,        1,
(-75/13| 48/13),-5.76923, 3.69231,-10.80774,  1.74716,  389,        2,
( 27/13|-75/13), 2.07692,-5.76923,  3.89078,-10.23335,  389,        2,
( 27/13| 48/13), 2.07692, 3.69231,  3.89078, 10.23335,  389,        1,
( 48/13|-75/13), 3.69231,-5.76923,  6.91695, -8.48619,  389,        1,
( 48/13| 27/13), 3.69231, 2.07692,  6.91695,  8.48619,  389,        2,
(-27/13|-48/13),-2.07692,-3.69231, -3.89078,-10.23335,  390,        1,
(-27/13| 75/13),-2.07692, 5.76923, -3.89078, 10.23335,  390,        2,
(-48/13|-27/13),-3.69231,-2.07692, -6.91695, -8.48619,  390,        2,
(-48/13| 75/13),-3.69231, 5.76923, -6.91695,  8.48619,  390,        1,
( 75/13|-27/13), 5.76923,-2.07692, 10.80774,  1.74716,  390,        1,
( 75/13|-48/13), 5.76923,-3.69231, 10.80774, -1.74716,  390,        2,
(-15/13|-57/13),-1.15385,-4.38462, -2.16155,-10.73254,  391,        1,
(-15/13| 72/13),-1.15385, 5.53846, -2.16155, 10.73254,  391,        2,
(-57/13|-15/13),-4.38462,-1.15385, -8.21388, -7.23823,  391,        2,
(-57/13| 72/13),-4.38462, 5.53846, -8.21388,  7.23823,  391,        1,
( 72/13|-15/13), 5.53846,-1.15385, 10.37543,  3.49432,  391,        1,
( 72/13|-57/13), 5.53846,-4.38462, 10.37543, -3.49432,  391,        2,
(-76/13| 32/13),-5.84615, 2.46154,-10.95184, -0.99838,  392,        2,
(-76/13| 44/13),-5.84615, 3.38462,-10.95184,  0.99838,  392,        1,
( 32/13|-76/13), 2.46154,-5.84615,  4.61130, -9.98376,  392,        1,
( 32/13| 44/13), 2.46154, 3.38462,  4.61130,  9.98376,  392,        2,
( 44/13|-76/13), 3.38462,-5.84615,  6.34054, -8.98538,  392,        2,
( 44/13| 32/13), 3.38462, 2.46154,  6.34054,  8.98538,  392,        1,
(-68/13|  4/13),-5.23077, 0.30769, -9.79901, -4.99188,  393,        2,
(-68/13| 64/13),-5.23077, 4.92308, -9.79901,  4.99188,  393,        1,
(  4/13|-68/13), 0.30769,-5.23077,  0.57641,-10.98213,  393,        1,
(  4/13| 64/13), 0.30769, 4.92308,  0.57641, 10.98213,  393,        2,
( 64/13|-68/13), 4.92308,-5.23077,  9.22260, -5.99026,  393,        2,
( 64/13|  4/13), 4.92308, 0.30769,  9.22260,  5.99026,  393,        1,
(-32/13|-44/13),-2.46154,-3.38462, -4.61130, -9.98376,  394,        2,
(-32/13| 76/13),-2.46154, 5.84615, -4.61130,  9.98376,  394,        1,
(-44/13|-32/13),-3.38462,-2.46154, -6.34054, -8.98538,  394,        1,
(-44/13| 76/13),-3.38462, 5.84615, -6.34054,  8.98538,  394,        2,
( 76/13|-32/13), 5.84615,-2.46154, 10.95184,  0.99838,  394,        2,
( 76/13|-44/13), 5.84615,-3.38462, 10.95184, -0.99838,  394,        1,
( -4/13|-64/13),-0.30769,-4.92308, -0.57641,-10.98213,  395,        2,
( -4/13| 68/13),-0.30769, 5.23077, -0.57641, 10.98213,  395,        1,
(-64/13| -4/13),-4.92308,-0.30769, -9.22260, -5.99026,  395,        1,
(-64/13| 68/13),-4.92308, 5.23077, -9.22260,  5.99026,  395,        2,
( 68/13| -4/13), 5.23077,-0.30769,  9.79901,  4.99188,  395,        2,
( 68/13|-64/13), 5.23077,-4.92308,  9.79901, -4.99188,  395,        1,
(-76/13| 31/13),-5.84615, 2.38462,-10.95184, -1.16477,  396,        1,
(-76/13| 45/13),-5.84615, 3.46154,-10.95184,  1.16477,  396,        2,
( 31/13|-76/13), 2.38462,-5.84615,  4.46720,-10.06696,  396,        2,
( 31/13| 45/13), 2.38462, 3.46154,  4.46720, 10.06696,  396,        1,
( 45/13|-76/13), 3.46154,-5.84615,  6.48464, -8.90218,  396,        1,
( 45/13| 31/13), 3.46154, 2.38462,  6.48464,  8.90218,  396,        2,
(-71/13| 11/13),-5.46154, 0.84615,-10.23132, -4.07670,  397,        1,
(-71/13| 60/13),-5.46154, 4.61538,-10.23132,  4.07670,  397,        2,
( 11/13|-71/13), 0.84615,-5.46154,  1.58513,-10.89894,  397,        2,
( 11/13| 60/13), 0.84615, 4.61538,  1.58513, 10.89894,  397,        1,
( 60/13|-71/13), 4.61538,-5.46154,  8.64619, -6.82224,  397,        1,
( 60/13| 11/13), 4.61538, 0.84615,  8.64619,  6.82224,  397,        2,
(-31/13|-45/13),-2.38462,-3.46154, -4.46720,-10.06696,  398,        1,
(-31/13| 76/13),-2.38462, 5.84615, -4.46720, 10.06696,  398,        2,
(-45/13|-31/13),-3.46154,-2.38462, -6.48464, -8.90218,  398,        2,
(-45/13| 76/13),-3.46154, 5.84615, -6.48464,  8.90218,  398,        1,
( 76/13|-31/13), 5.84615,-2.38462, 10.95184,  1.16477,  398,        1,
( 76/13|-45/13), 5.84615,-3.46154, 10.95184, -1.16477,  398,        2,
(-11/13|-60/13),-0.84615,-4.61538, -1.58513,-10.89894,  399,        1,
(-11/13| 71/13),-0.84615, 5.46154, -1.58513, 10.89894,  399,        2,
(-60/13|-11/13),-4.61538,-0.84615, -8.64619, -6.82224,  399,        2,
(-60/13| 71/13),-4.61538, 5.46154, -8.64619,  6.82224,  399,        1,
( 71/13|-11/13), 5.46154,-0.84615, 10.23132,  4.07670,  399,        1,
( 71/13|-60/13), 5.46154,-4.61538, 10.23132, -4.07670,  399,        2,
