energy,(1|0) [3],(-1|-1) [4],(1|1) [5],(0|-2) [6],(0|2) [7],(2|0) [8],(-1|-2) [9],(1|2) [10],(2|1) [11],(2|-1) [12],(2|-2) [13],(2|2) [14],(1|-3) [17],(1|3) [18],(3|0) [19],(3|1) [20],(3|-1) [21],(-2|-3) [22],(2|3) [23],(3|2) [24],(3|-2) [25],(0|-4) [26],(0|4) [27],(1|-4) [28],(1|4) [29],(4|0) [30],(3|3) [31],(3|-3) [32],(4|-1) [33],(4|1) [34],(-2|-4) [35],(2|4) [36],(4|2) [37],(4|-2) [38],(1|-5) [41],(1|5) [42],(-3|-4) [43],(3|4) [44],(4|3) [45],(4|-3) [46],(5|0) [47],(2|-5) [48],(2|5) [49],(5|1) [50],(5|-1) [51],(5|-2) [52],(5|2) [53],(4|-4) [54],(4|4) [55],(-3|-5) [56],(3|5) [57],(0|-6) [58],(0|6) [59],(5|-3) [62],(5|3) [63],(2|-6) [64],(2|6) [65],
709.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,280.9104,5970.7466,NaN,NaN,NaN,NaN,NaN,7916.8516,NaN,79.40466,NaN,4391.439,8892.272,2955.3354,NaN,NaN,4759.5044,1267.4438,-714.4163,2149.72,5592.187,NaN,NaN,-772.3396,NaN,3736.133,NaN,NaN,3124.6467,-18.135572,4358.183,235.57304,43.7744,-507.88232,1445.5334,3940.7415,2067.4531,NaN,-33.337334,5149.773,NaN,NaN,
709.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,550.1071,6156.219,NaN,NaN,NaN,NaN,NaN,8007.732,NaN,155.2152,NaN,4170.304,9182.417,2830.4856,NaN,NaN,4994.256,1166.5068,-692.28204,2105.7363,5572.423,NaN,NaN,-746.1046,NaN,3641.8606,NaN,NaN,3105.5764,50.090046,4327.086,171.82158,48.472336,-483.17712,1468.4877,4400.066,2102.0457,NaN,-117.057655,5452.951,NaN,NaN,
710.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,826.6718,6374.2197,NaN,NaN,NaN,NaN,NaN,8073.7866,NaN,248.85146,NaN,3946.6047,9472.856,2679.8215,NaN,NaN,5186.088,1096.8448,-649.12177,2092.1865,5527.9766,NaN,NaN,-710.0165,NaN,3555.8042,NaN,NaN,3121.328,128.45016,4313.14,109.861206,56.558105,-426.8352,1493.3678,4866.0464,2118.9172,NaN,-178.13718,5735.996,NaN,NaN,
710.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1095.263,6622.964,NaN,NaN,NaN,NaN,NaN,8108.6714,NaN,362.83917,NaN,3721.9905,9768.174,2511.831,NaN,NaN,5335.519,1054.2032,-591.33636,2105.169,5455.2505,NaN,NaN,-663.6601,NaN,3481.4167,NaN,NaN,3178.1802,217.41225,4316.6963,50.055237,70.3303,-335.64737,1519.1819,5328.852,2119.751,NaN,-215.61278,5992.6343,NaN,NaN,
711.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1343.4651,6901.9736,NaN,NaN,NaN,NaN,NaN,8107.991,NaN,498.81982,NaN,3498.628,10076.923,2339.4968,NaN,NaN,5444.449,1036.5568,-526.45264,2137.3752,5353.5806,NaN,NaN,-607.0775,NaN,3421.0283,NaN,NaN,3281.2107,317.10526,4334.642,-6.8065925,92.574135,-208.2589,1544.4841,5778.124,2107.8547,NaN,-231.52344,6218.4077,NaN,NaN,
711.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1563.1499,7207.6113,NaN,NaN,NaN,NaN,NaN,8069.649,NaN,657.348,NaN,3278.984,10406.318,2175.9463,NaN,NaN,5515.323,1043.9235,-460.1475,2181.3071,5224.4014,NaN,NaN,-540.7849,NaN,3375.6829,NaN,NaN,3431.627,427.14917,4360.8164,-59.591663,126.28605,-45.599735,1567.4862,6203.5874,2087.54,NaN,-229.95708,6410.425,NaN,NaN,
712.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1750.2902,7530.7354,NaN,NaN,NaN,NaN,NaN,7993.882,NaN,837.7681,NaN,3065.586,10755.793,2029.8268,NaN,NaN,5551.0596,1076.853,-393.75977,2232.553,5070.6685,NaN,NaN,-465.7463,NaN,3345.1216,NaN,NaN,3625.2344,546.76306,4386.9663,-107.02556,174.19304,149.27315,1586.2246,6595.751,2063.2578,NaN,-215.70988,6566.89,NaN,NaN,
712.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1903.423,7858.51,NaN,NaN,NaN,NaN,NaN,7883.2217,NaN,1038.1864,NaN,2860.7512,11113.97,1902.546,NaN,NaN,5555.6245,1134.2059,-323.55484,2291.8582,4896.3677,NaN,NaN,-383.31052,NaN,3327.9465,NaN,NaN,3852.59,675.162,4404.0356,-147.95065,238.14499,371.9522,1598.7656,6946.626,2038.7377,NaN,-192.87282,6686.551,NaN,NaN,
713.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2021.5251,8179.4165,NaN,NaN,NaN,NaN,NaN,7742.415,NaN,1255.5466,NaN,2666.307,11461.898,1788.6362,NaN,NaN,5534.84,1211.191,-242.3093,2365.321,4705.804,NaN,NaN,-295.12347,NaN,3321.9639,NaN,NaN,4100.741,812.1249,4403.534,-181.57193,318.5105,617.9258,1603.4271,7250.3843,2016.381,NaN,-163.66322,6768.23,NaN,NaN,
713.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2102.2705,8487.953,NaN,NaN,NaN,NaN,NaN,7578.045,NaN,1485.8055,NaN,2483.3608,11781.284,1679.0328,NaN,NaN,5496.929,1298.6075,-142.71118,2462.819,4502.67,NaN,NaN,-203.0314,NaN,3324.6753,NaN,NaN,4355.873,958.5066,4378.7295,-207.63194,413.73215,883.9991,1598.9886,7503.8604,1997.0629,NaN,-127.7639,6810.594,NaN,NaN,
714.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2141.4578,8785.237,NaN,NaN,NaN,NaN,NaN,7397.5723,NaN,1724.1953,NaN,2312.1738,12062.824,1565.7012,NaN,NaN,5452.4,1383.8271,-21.193012,2595.3306,4289.2095,NaN,NaN,-108.990135,NaN,3333.8464,NaN,NaN,4605.924,1116.4387,4325.444,-226.48158,520.19653,1169.5145,1584.8641,7706.801,1980.3629,NaN,-82.33126,6812.245,NaN,NaN,
714.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2133.889,9074.323,NaN,NaN,NaN,NaN,NaN,7207.8,NaN,1965.55,NaN,2152.1904,12309.365,1445.5032,NaN,NaN,5413.098,1453.3932,119.42763,2772.0225,4065.9167,NaN,NaN,-14.9901495,NaN,3348.0642,NaN,NaN,4842.306,1289.024,4242.3486,-239.03757,632.5284,1477.0007,1561.2125,7861.7783,1965.0934,NaN,-22.689346,6772.1636,NaN,NaN,
715.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2075.3699,9352.701,NaN,NaN,NaN,NaN,NaN,7013.254,NaN,2204.665,NaN,2002.2268,12532.056,1321.6818,NaN,NaN,5390.5615,1496.4521,269.62927,2997.8167,3831.9744,NaN,NaN,76.997574,NaN,3367.1938,NaN,NaN,5060.2896,1479.4832,4130.736,-246.64267,744.3268,1811.9938,1528.9698,7973.728,1949.9069,NaN,56.431965,6690.4355,NaN,NaN,
715.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1965.0598,9606.798,NaN,NaN,NaN,NaN,NaN,6815.2725,NaN,2436.6536,NaN,1860.7766,12742.481,NaN,NaN,NaN,5394.074,1507.8232,415.3757,3271.9368,3586.3013,NaN,NaN,165.0547,NaN,3392.657,NaN,NaN,5258.0767,1689.9183,3993.8438,-250.86513,849.231,2181.9658,1489.7953,8049.147,1933.7568,NaN,159.39223,6569.1064,NaN,NaN,
716.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1807.2728,9812.599,NaN,NaN,NaN,NaN,NaN,6612.4556,NaN,2657.2688,NaN,1726.3558,12946.367,NaN,NaN,NaN,5428.9507,1489.5778,542.0315,3587.7126,3328.777,NaN,NaN,247.3344,NaN,3427.4783,NaN,NaN,5435.0938,1920.0337,3835.8977,-253.2778,942.0847,2594.5173,1445.9355,8095.0884,1916.0688,NaN,288.23242,6412.959,NaN,NaN,
716.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1612.043,9943.061,NaN,NaN,NaN,NaN,NaN,6402.536,NaN,2863.1528,NaN,1597.8036,13142.744,NaN,NaN,NaN,5495.567,1450.492,638.59045,3933.7083,3061.167,NaN,NaN,322.07693,NaN,3476.087,NaN,NaN,5590.2236,2166.2288,3661.0703,-255.25093,1019.8917,3055.188,1400.0225,8118.1543,1896.6052,NaN,441.7359,6230.006,NaN,NaN,
717.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1394.2065,9979.058,NaN,NaN,NaN,NaN,NaN,6184.977,NaN,3051.9956,NaN,1474.4785,13327.965,NaN,NaN,NaN,5589.4536,1403.486,700.7021,4295.9536,2787.3967,NaN,NaN,387.63382,NaN,3543.8843,NaN,NaN,5720.681,2421.4194,3472.595,-257.78387,1082.2695,3565.3804,1354.829,8123.6963,1875.1343,NaN,615.23596,6031.5063,NaN,NaN,
717.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1171.2368,9918.439,NaN,NaN,NaN,NaN,NaN,5963.1294,NaN,3222.58,NaN,1356.3185,13500.234,NaN,NaN,NaN,5702.461,1361.8865,731.39996,4660.7397,2513.0342,NaN,NaN,442.5088,NaN,3636.6292,NaN,NaN,5821.9697,2675.7515,3272.2498,-261.39178,1131.2284,4120.8906,1313.0139,8115.401,1851.0881,NaN,801.2636,5831.4355,NaN,NaN,
718.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,960.4394,9778.641,NaN,NaN,NaN,NaN,NaN,5744.858,NaN,3374.7207,NaN,1243.769,13660.461,NaN,NaN,NaN,5824.666,1335.7423,739.26587,5017.1895,2244.0645,NaN,NaN,485.41974,NaN,3759.704,NaN,NaN,5888.9663,2918.0972,3060.348,-266.0565,1170.3054,4711.411,1276.8881,8095.3213,1823.3761,NaN,990.90717,5645.4224,NaN,NaN,
718.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,776.28827,9591.473,NaN,NaN,NaN,NaN,NaN,5541.154,NaN,3509.0964,NaN,1137.6115,13808.94,NaN,NaN,NaN,5946.4634,1329.3389,734.74475,5358.7886,1985.2699,NaN,NaN,515.3773,NaN,3917.3506,NaN,NaN,5917.7515,3137.9824,2836.2507,-271.24335,1203.2875,5321.152,1248.2297,8064.32,1790.4476,NaN,1175.5505,5489.3174,NaN,NaN,
719.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,628.6525,9392.384,NaN,NaN,NaN,NaN,NaN,5363.172,NaN,3627.0078,NaN,1038.7344,13941.403,NaN,NaN,NaN,6060.2217,1340.5519,726.1086,5683.338,1738.7618,NaN,NaN,531.7705,NaN,4111.9575,NaN,NaN,5907.562,3327.438,2599.2888,-275.98358,1232.909,5930.453,1228.1732,8022.7764,1750.5886,NaN,1348.5348,5377.62,NaN,NaN,
719.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,522.4276,9208.774,NaN,NaN,NaN,NaN,NaN,5218.8115,NaN,3730.0798,NaN,947.87976,14048.791,NaN,NaN,NaN,6161.067,1361.9939,716.7862,5991.3257,NaN,NaN,NaN,534.44556,NaN,4343.5,NaN,NaN,5862.149,3482.2952,2349.8481,-279.02145,1259.9468,6518.0425,1217.181,7971.372,1702.3411,NaN,1506.2947,5322.033,NaN,NaN,
720.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,458.72894,9051.948,NaN,NaN,NaN,NaN,NaN,5110.225,NaN,3819.953,NaN,865.3902,14122.065,NaN,NaN,NaN,6246.672,1383.3057,705.1942,6283.255,NaN,NaN,NaN,523.7624,NaN,4609.2017,NaN,NaN,5790.0073,3602.616,2090.316,-279.01633,1283.0118,7063.429,1215.0972,7911.7563,1644.8949,NaN,1648.668,5330.372,NaN,NaN,
720.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,437.39246,8915.386,NaN,NaN,NaN,NaN,NaN,5033.2544,NaN,3897.994,NaN,790.9867,14158.777,NaN,NaN,NaN,6316.312,1393.684,687.0077,6556.8735,NaN,NaN,NaN,500.616,NaN,4903.4873,NaN,NaN,5703.3022,3692.2092,1825.5854,-274.778,1299.1122,7548.948,1221.2678,7846.9614,1578.3309,NaN,1778.3145,5405.956,NaN,2454.536,
721.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,460.12238,8779.32,NaN,NaN,NaN,NaN,NaN,4978.9893,NaN,3965.0645,NaN,723.61786,14166.027,NaN,NaN,NaN,6369.671,1383.8854,658.576,6805.368,NaN,NaN,NaN,466.4116,NaN,5218.247,NaN,NaN,5615.711,3757.4595,1562.9332,-265.50256,1304.8071,7961.0933,1234.7032,7781.482,1503.6614,NaN,1899.4431,5547.5015,NaN,2547.3672,
721.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,533.33453,8619.265,NaN,NaN,NaN,NaN,NaN,4936.7554,NaN,4021.3694,NaN,661.43085,14156.541,NaN,NaN,NaN,6405.9087,1347.3475,619.57776,7017.3726,NaN,NaN,NaN,422.9931,NaN,5543.416,NaN,NaN,5539.76,3805.8408,1311.2489,-250.96692,1297.5902,8290.999,1254.2507,7720.98,1422.6958,NaN,2016.24,5749.411,NaN,2642.722,
722.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,669.6888,8415.116,NaN,NaN,NaN,NaN,NaN,4897.2134,NaN,4066.4038,NaN,601.92,14139.397,NaN,NaN,NaN,6423.337,1280.5239,573.44366,7179.1157,NaN,NaN,NaN,372.53268,NaN,5867.8115,NaN,NaN,5484.39,3844.516,1079.7773,-231.63783,1277.0579,8534.151,1278.7493,7671.665,1337.8175,NaN,2131.465,6002.2905,NaN,2735.835,
722.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,887.5879,8157.7646,NaN,NaN,NaN,NaN,NaN,4854.272,NaN,4099.0034,NaN,542.28625,14110.903,NaN,NaN,NaN,6419.7104,1182.8127,525.3661,7278.225,NaN,NaN,NaN,317.39304,NaN,6180.1333,NaN,NaN,5453.3955,3879.3147,876.66785,-208.6606,1245.5062,8689.573,1307.1389,7639.417,1251.7719,NaN,2245.616,6293.5103,NaN,2822.418,
723.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1208.477,7851.3657,NaN,NaN,NaN,NaN,NaN,4805.1123,NaN,4117.486,NaN,479.98502,14051.332,NaN,NaN,NaN,6392.8896,1056.459,479.14587,7307.978,NaN,NaN,NaN,259.97964,NaN,6469.987,NaN,NaN,5445.0996,3914.199,707.678,-183.71574,1207.7847,8758.82,1338.5083,7628.7896,1167.525,NaN,2356.865,6607.7065,NaN,2899.1558,
723.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1652.4785,7511.132,NaN,NaN,NaN,NaN,NaN,4748.624,NaN,4119.87,NaN,413.37222,13929.626,NaN,NaN,NaN,6341.5,906.56885,434.85825,7270.311,NaN,NaN,NaN,202.59996,NaN,6728.793,NaN,NaN,5453.2695,3951.1704,575.3408,-158.7608,1170.4678,8745.053,1372.0798,7642.071,1088.2056,NaN,2461.7378,6927.212,NaN,2963.9976,
724.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2233.5217,7157.796,NaN,NaN,NaN,NaN,NaN,4683.3965,NaN,4104.141,NaN,342.28946,13713.55,NaN,NaN,NaN,6265.3022,741.0745,388.8967,7176.1143,NaN,NaN,NaN,147.34328,NaN,6950.4375,NaN,NaN,5468.9014,3990.4612,478.77698,-135.70155,1140.5883,8652.359,1407.1394,7678.617,1017.08594,NaN,2556.2673,7232.516,NaN,3016.225,
724.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2955.395,6810.778,NaN,NaN,NaN,NaN,NaN,4606.657,NaN,4068.5273,NaN,268.39862,13380.151,NaN,NaN,NaN,6165.2017,570.32056,336.60825,7042.267,NaN,NaN,NaN,95.99113,NaN,7131.5835,NaN,NaN,5482.313,4030.8704,414.1625,-116.05831,1124.2811,8485.38,1442.9365,7734.6475,957.53467,NaN,2637.2512,7502.932,NaN,3056.3284,
725.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3809.9133,6482.334,NaN,NaN,NaN,NaN,NaN,4515.0166,NaN,4011.7632,NaN,195.1063,12922.206,NaN,NaN,NaN,6043.049,405.9816,276.2112,6886.265,NaN,NaN,NaN,49.961052,NaN,7271.599,NaN,NaN,5484.9873,4070.1533,375.70267,-100.69897,1125.6769,8249.139,1478.5815,7803.6074,912.88074,NaN,2703.2178,7717.6196,NaN,3085.777,
725.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4777.7295,6174.685,NaN,NaN,NaN,NaN,NaN,4406.8125,NaN,3933.2976,NaN,127.012924,12349.342,NaN,NaN,NaN,5901.487,259.29462,211.83705,6720.497,NaN,NaN,NaN,10.2813635,NaN,7372.146,NaN,NaN,5470.7627,4105.444,356.85437,-89.69739,1146.2758,7949.01,1512.9698,7877.094,886.1693,NaN,2754.8235,7857.0293,NaN,3106.6138,
726.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5831.4497,5881.189,NaN,NaN,NaN,NaN,NaN,4284.782,NaN,3833.434,NaN,68.96411,11685.348,NaN,NaN,NaN,5744.0293,138.96088,153.81319,6548.601,NaN,NaN,NaN,-22.409145,NaN,7436.539,NaN,NaN,5436.2583,4133.704,351.49734,-82.344666,1184.8901,7590.726,1544.756,7946.1636,879.83514,NaN,2794.5935,7904.679,NaN,3121.0906,
726.50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6939.9785,5591.2104,NaN,NaN,NaN,NaN,NaN,4157.446,NaN,3713.3787,NaN,24.916737,10963.986,NaN,NaN,NaN,5575.358,49.34704,115.590836,6365.5674,NaN,NaN,NaN,-47.84364,NaN,7469.016,NaN,NaN,5380.6626,4152.1743,354.79608,-77.30577,1238.1006,7180.4053,1572.3943,8002.7266,895.36176,NaN,2826.1038,7848.9966,NaN,3131.5454,
727.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8072.7065,5296.715,NaN,NaN,NaN,NaN,NaN,4038.095,NaN,3575.2026,NaN,-3.079538,10224.584,NaN,NaN,NaN,5401.623,-10.351817,108.39644,6161.643,NaN,NaN,NaN,-66.09739,NaN,7474.074,NaN,NaN,5305.1973,4158.76,NaN,-72.87869,1301.0613,6724.6235,1594.2466,8040.705,933.0115,NaN,2852.8542,7684.8643,NaN,3140.441,
