# This file was automatically generated by TLEEDMAP v.0.1a.
# It contains the list of LEED beams generated from input file:
# E:/Work/Vienna/SPECSLab/Technical/Upgrades/Python LEED-IV/000-package/tleedmap/guilib/leedsim/input examples/Cu(111)-(r3x5)rect.tlm
#
# Structure: Cu(111)-(r3x5)rect
#
# Max. LEED Energy: 1100.0 eV
# Bulk lattice: Hexagonal (p3m1); a = 2.5435 AA; alpha = 120.00 deg
#        Basis: a = [2.5435 0.0000]; b = [-1.2717  2.2027]
# Surface lattice: Rectangular (pg[1 0]); a = 4.4055 AA; b = 12.7175 AA
#
# Exporting beams from 3 domain(s) out of 3 symmetry-equivalent ones
# Domain 1 - Basis: a = [0.0000 4.4055]; b = [12.7175  0.0000]
#            Superlattice: [[1 2] [5 0]]
# Domain 2 - Basis: a = [ 3.8152 -2.2027]; b = [ 6.3587 11.0137]
#            Superlattice: [[ 1 -1] [ 5  5]]
# Domain 3 - Basis: a = [-3.8152 -2.2027]; b = [  6.3587 -11.0137]
#            Superlattice: [[-2 -1] [ 0 -5]]
#
# * h and k are the surface Miller indices of each LEED spot; both fractional
#   and floating-point versions are provided.
# * gx and gy are the horizontal and vertical components of reciprocal lattice
#   vectors in AA^(-1), and include a factor of 2*pi.
# * Beams with the same absolute value of "group" are symmetry equivalent (at
#   normal incidence); extinct spots have a negative "group" index.
# * The domains contributing to each spot are listed in "domain(s)". Domains
#   contributing with glide-extinct spots are reported in parentheses.

(   h  |   k  ),    h   ,    k   ,    gx   ,    gy   ,group,domain(s),
(-19/10| 51/10),-1.90000, 5.10000, -4.69355, 11.83765,  345,        2,
(-51/10| 19/10),-5.10000, 1.90000,-12.59848, -1.85409,  345,        2,
( 16/5 |-51/10), 3.20000,-5.10000,  7.90493, -9.98356,  345,        1,
( 19/10| 16/5 ), 1.90000, 3.20000,  4.69355, 11.83765,  345,        3,
( 51/10|-16/5 ), 5.10000,-3.20000, 12.59848, -1.85409,  345,        3,
( -9/2 |  0   ),-4.50000, 0.00000,-11.11631, -6.41800, -346,      (3),
(  0   |  9/2 ), 0.00000, 4.50000,  0.00000, 12.83601, -346,      (1),
(  9/2 | -9/2 ), 4.50000,-4.50000, 11.11631, -6.41800, -346,      (2),
( -9/2 |  9/2 ),-4.50000, 4.50000,-11.11631,  6.41800, -347,      (2),
(  0   | -9/2 ), 0.00000,-4.50000,  0.00000,-12.83601, -347,      (1),
(  9/2 |  0   ), 4.50000, 0.00000, 11.11631,  6.41800, -347,      (3),
( -1/5 | 23/5 ),-0.20000, 4.60000, -0.49406, 12.83601,  348,        1,
(-22/5 | -1/5 ),-4.40000,-0.20000,-10.86928, -6.84587,  348,        3,
(-23/5 |  1/5 ),-4.60000, 0.20000,-11.36334, -5.99014,  348,        3,
(  1/5 | 22/5 ), 0.20000, 4.40000,  0.49406, 12.83601,  348,        1,
( 22/5 |-23/5 ), 4.40000,-4.60000, 10.86928, -6.84587,  348,        2,
( 23/5 |-22/5 ), 4.60000,-4.40000, 11.36334, -5.99014,  348,        2,
( -1/5 |-22/5 ),-0.20000,-4.40000, -0.49406,-12.83601,  349,        1,
(-22/5 | 23/5 ),-4.40000, 4.60000,-10.86928,  6.84587,  349,        2,
(-23/5 | 22/5 ),-4.60000, 4.40000,-11.36334,  5.99014,  349,        2,
(  1/5 |-23/5 ), 0.20000,-4.60000,  0.49406,-12.83601,  349,        1,
( 22/5 |  1/5 ), 4.40000, 0.20000, 10.86928,  6.84587,  349,        3,
( 23/5 | -1/5 ), 4.60000,-0.20000, 11.36334,  5.99014,  349,        3,
(-13/5 |-13/5 ),-2.60000,-2.60000, -6.42276,-11.12454,  350,        2,
(-13/5 | 26/5 ),-2.60000, 5.20000, -6.42276, 11.12454,  350,        3,
(-26/5 | 13/5 ),-5.20000, 2.60000,-12.84551,  0.00000,  350,        1,
( 13/5 |-26/5 ), 2.60000,-5.20000,  6.42276,-11.12454,  350,        3,
( 13/5 | 13/5 ), 2.60000, 2.60000,  6.42276, 11.12454,  350,        2,
( 26/5 |-13/5 ), 5.20000,-2.60000, 12.84551,  0.00000,  350,        1,
(-12/5 |-14/5 ),-2.40000,-2.80000, -5.92870,-11.40979,  351,        1,
(-14/5 | 26/5 ),-2.80000, 5.20000, -6.91681, 10.83930,  351,        2,
(-26/5 | 14/5 ),-5.20000, 2.80000,-12.84551,  0.57049,  351,        2,
( 12/5 |-26/5 ), 2.40000,-5.20000,  5.92870,-11.40979,  351,        1,
( 14/5 | 12/5 ), 2.80000, 2.40000,  6.91681, 10.83930,  351,        3,
( 26/5 |-12/5 ), 5.20000,-2.40000, 12.84551,  0.57049,  351,        3,
(-12/5 | 26/5 ),-2.40000, 5.20000, -5.92870, 11.40979,  352,        1,
(-14/5 |-12/5 ),-2.80000,-2.40000, -6.91681,-10.83930,  352,        3,
(-26/5 | 12/5 ),-5.20000, 2.40000,-12.84551, -0.57049,  352,        3,
( 12/5 | 14/5 ), 2.40000, 2.80000,  5.92870, 11.40979,  352,        1,
( 14/5 |-26/5 ), 2.80000,-5.20000,  6.91681,-10.83930,  352,        2,
( 26/5 |-14/5 ), 5.20000,-2.80000, 12.84551, -0.57049,  352,        2,
( -2/5 | 47/10),-0.40000, 4.70000, -0.98812, 12.83601,  353,        1,
(-43/10| -2/5 ),-4.30000,-0.40000,-10.62225, -7.27374,  353,        3,
(-47/10|  2/5 ),-4.70000, 0.40000,-11.61037, -5.56227,  353,        3,
(  2/5 | 43/10), 0.40000, 4.30000,  0.98812, 12.83601,  353,        1,
( 43/10|-47/10), 4.30000,-4.70000, 10.62225, -7.27374,  353,        2,
( 47/10|-43/10), 4.70000,-4.30000, 11.61037, -5.56227,  353,        2,
( -2/5 |-43/10),-0.40000,-4.30000, -0.98812,-12.83601,  354,        1,
(-43/10| 47/10),-4.30000, 4.70000,-10.62225,  7.27374,  354,        2,
(-47/10| 43/10),-4.70000, 4.30000,-11.61037,  5.56227,  354,        2,
(  2/5 |-47/10), 0.40000,-4.70000,  0.98812,-12.83601,  354,        1,
( 43/10|  2/5 ), 4.30000, 0.40000, 10.62225,  7.27374,  354,        3,
( 47/10| -2/5 ), 4.70000,-0.40000, 11.61037,  5.56227,  354,        3,
(-21/5 | 24/5 ),-4.20000, 4.80000,-10.37522,  7.70161,  355,        2,
(-24/5 | 21/5 ),-4.80000, 4.20000,-11.85740,  5.13440,  355,        2,
( -3/5 |-21/5 ),-0.60000,-4.20000, -1.48217,-12.83601,  355,        1,
( 21/5 |  3/5 ), 4.20000, 0.60000, 10.37522,  7.70161,  355,        3,
( 24/5 | -3/5 ), 4.80000,-0.60000, 11.85740,  5.13440,  355,        3,
(  3/5 |-24/5 ), 0.60000,-4.80000,  1.48217,-12.83601,  355,        1,
(-21/5 | -3/5 ),-4.20000,-0.60000,-10.37522, -7.70161,  356,        3,
(-24/5 |  3/5 ),-4.80000, 0.60000,-11.85740, -5.13440,  356,        3,
( -3/5 | 24/5 ),-0.60000, 4.80000, -1.48217, 12.83601,  356,        1,
( 21/5 |-24/5 ), 4.20000,-4.80000, 10.37522, -7.70161,  356,        2,
( 24/5 |-21/5 ), 4.80000,-4.20000, 11.85740, -5.13440,  356,        2,
(  3/5 | 21/5 ), 0.60000, 4.20000,  1.48217, 12.83601,  356,        1,
(-21/10|-31/10),-2.10000,-3.10000, -5.18761,-11.83765,  357,        2,
(-26/5 | 31/10),-5.20000, 3.10000,-12.84551,  1.42622,  357,        1,
(-31/10| 26/5 ),-3.10000, 5.20000, -7.65790, 10.41143,  357,        3,
( 21/10|-26/5 ), 2.10000,-5.20000,  5.18761,-11.83765,  357,        3,
( 26/5 |-21/10), 5.20000,-2.10000, 12.84551,  1.42622,  357,        1,
( 31/10| 21/10), 3.10000, 2.10000,  7.65790, 10.41143,  357,        2,
(-21/10| 26/5 ),-2.10000, 5.20000, -5.18761, 11.83765,  358,        3,
(-26/5 | 21/10),-5.20000, 2.10000,-12.84551, -1.42622,  358,        1,
(-31/10|-21/10),-3.10000,-2.10000, -7.65790,-10.41143,  358,        2,
( 21/10| 31/10), 2.10000, 3.10000,  5.18761, 11.83765,  358,        2,
( 26/5 |-31/10), 5.20000,-3.10000, 12.84551, -1.42622,  358,        1,
( 31/10|-26/5 ), 3.10000,-5.20000,  7.65790,-10.41143,  358,        3,
( -4/5 |-41/10),-0.80000,-4.10000, -1.97623,-12.83601,  359,        1,
(-41/10| 49/10),-4.10000, 4.90000,-10.12819,  8.12947,  359,        2,
(-49/10| 41/10),-4.90000, 4.10000,-12.10443,  4.70654,  359,        2,
(  4/5 |-49/10), 0.80000,-4.90000,  1.97623,-12.83601,  359,        1,
( 41/10|  4/5 ), 4.10000, 0.80000, 10.12819,  8.12947,  359,        3,
( 49/10| -4/5 ), 4.90000,-0.80000, 12.10443,  4.70654,  359,        3,
( -4/5 | 49/10),-0.80000, 4.90000, -1.97623, 12.83601,  360,        1,
(-41/10| -4/5 ),-4.10000,-0.80000,-10.12819, -8.12947,  360,        3,
(-49/10|  4/5 ),-4.90000, 0.80000,-12.10443, -4.70654,  360,        3,
(  4/5 | 41/10), 0.80000, 4.10000,  1.97623, 12.83601,  360,        1,
( 41/10|-49/10), 4.10000,-4.90000, 10.12819, -8.12947,  360,        2,
( 49/10|-41/10), 4.90000,-4.10000, 12.10443, -4.70654,  360,        2,
(-22/5 | 47/10),-4.40000, 4.70000,-10.86928,  7.13112,  361,        1,
( -3/10|-22/5 ),-0.30000,-4.40000, -0.74109,-12.97863,  361,        3,
(-47/10| 22/5 ),-4.70000, 4.40000,-11.61037,  5.84752,  361,        3,
( 22/5 |  3/10), 4.40000, 0.30000, 10.86928,  7.13112,  361,        1,
(  3/10|-47/10), 0.30000,-4.70000,  0.74109,-12.97863,  361,        2,
( 47/10| -3/10), 4.70000,-0.30000, 11.61037,  5.84752,  361,        2,
(-22/5 | -3/10),-4.40000,-0.30000,-10.86928, -7.13112,  362,        1,
( -3/10| 47/10),-0.30000, 4.70000, -0.74109, 12.97863,  362,        2,
(-47/10|  3/10),-4.70000, 0.30000,-11.61037, -5.84752,  362,        2,
( 22/5 |-47/10), 4.40000,-4.70000, 10.86928, -7.13112,  362,        1,
(  3/10| 22/5 ), 0.30000, 4.40000,  0.74109, 12.97863,  362,        3,
( 47/10|-22/5 ), 4.70000,-4.40000, 11.61037, -5.84752,  362,        3,
(-17/5 | -9/5 ),-3.40000,-1.80000, -8.39899, -9.98356,  363,        1,
(-26/5 |  9/5 ),-5.20000, 1.80000,-12.84551, -2.28196,  363,        2,
( -9/5 | 26/5 ),-1.80000, 5.20000, -4.44652, 12.26552,  363,        2,
( 17/5 |-26/5 ), 3.40000,-5.20000,  8.39899, -9.98356,  363,        1,
( 26/5 |-17/5 ), 5.20000,-3.40000, 12.84551, -2.28196,  363,        3,
(  9/5 | 17/5 ), 1.80000, 3.40000,  4.44652, 12.26552,  363,        3,
(-17/5 | 26/5 ),-3.40000, 5.20000, -8.39899,  9.98356,  364,        1,
(-26/5 | 17/5 ),-5.20000, 3.40000,-12.84551,  2.28196,  364,        3,
( -9/5 |-17/5 ),-1.80000,-3.40000, -4.44652,-12.26552,  364,        3,
( 17/5 |  9/5 ), 3.40000, 1.80000,  8.39899,  9.98356,  364,        1,
( 26/5 | -9/5 ), 5.20000,-1.80000, 12.84551,  2.28196,  364,        2,
(  9/5 |-26/5 ), 1.80000,-5.20000,  4.44652,-12.26552,  364,        2,
( -1   | -4   ),-1.00000,-4.00000, -2.47029,-12.83601,  365,    1+2+3,
( -4   |  5   ),-4.00000, 5.00000, -9.88116,  8.55734,  365,    1+2+3,
( -5   |  4   ),-5.00000, 4.00000,-12.35146,  4.27867,  365,    1+2+3,
(  1   | -5   ), 1.00000,-5.00000,  2.47029,-12.83601,  365,    1+2+3,
(  4   |  1   ), 4.00000, 1.00000,  9.88116,  8.55734,  365,    1+2+3,
(  5   | -1   ), 5.00000,-1.00000, 12.35146,  4.27867,  365,    1+2+3,
( -1   |  5   ),-1.00000, 5.00000, -2.47029, 12.83601,  366,    1+2+3,
( -4   | -1   ),-4.00000,-1.00000, -9.88116, -8.55734,  366,    1+2+3,
( -5   |  1   ),-5.00000, 1.00000,-12.35146, -4.27867,  366,    1+2+3,
(  1   |  4   ), 1.00000, 4.00000,  2.47029, 12.83601,  366,    1+2+3,
(  4   | -5   ), 4.00000,-5.00000,  9.88116, -8.55734,  366,    1+2+3,
(  5   | -4   ), 5.00000,-4.00000, 12.35146, -4.27867,  366,    1+2+3,
(-13/5 | 53/10),-2.60000, 5.30000, -6.42276, 11.40979,  367,        1,
(-27/10|-13/5 ),-2.70000,-2.60000, -6.66979,-11.26716,  367,        3,
(-53/10| 13/5 ),-5.30000, 2.60000,-13.09254, -0.14262,  367,        3,
( 13/5 | 27/10), 2.60000, 2.70000,  6.42276, 11.40979,  367,        1,
( 27/10|-53/10), 2.70000,-5.30000,  6.66979,-11.26716,  367,        2,
( 53/10|-27/10), 5.30000,-2.70000, 13.09254, -0.14262,  367,        2,
(-13/5 |-27/10),-2.60000,-2.70000, -6.42276,-11.40979,  368,        1,
(-27/10| 53/10),-2.70000, 5.30000, -6.66979, 11.26716,  368,        2,
(-53/10| 27/10),-5.30000, 2.70000,-13.09254,  0.14262,  368,        2,
( 13/5 |-53/10), 2.60000,-5.30000,  6.42276,-11.40979,  368,        1,
( 27/10| 13/5 ), 2.70000, 2.60000,  6.66979, 11.26716,  368,        3,
( 53/10|-13/5 ), 5.30000,-2.60000, 13.09254,  0.14262,  368,        3,
( -2/5 | 24/5 ),-0.40000, 4.80000, -0.98812, 13.12125,  369,        3,
(-22/5 | -2/5 ),-4.40000,-0.40000,-10.86928, -7.41636,  369,        2,
(-24/5 |  2/5 ),-4.80000, 0.40000,-11.85740, -5.70489,  369,        1,
(  2/5 | 22/5 ), 0.40000, 4.40000,  0.98812, 13.12125,  369,        2,
( 22/5 |-24/5 ), 4.40000,-4.80000, 10.86928, -7.41636,  369,        3,
( 24/5 |-22/5 ), 4.80000,-4.40000, 11.85740, -5.70489,  369,        1,
( -2/5 |-22/5 ),-0.40000,-4.40000, -0.98812,-13.12125,  370,        2,
(-22/5 | 24/5 ),-4.40000, 4.80000,-10.86928,  7.41636,  370,        3,
(-24/5 | 22/5 ),-4.80000, 4.40000,-11.85740,  5.70489,  370,        1,
(  2/5 |-24/5 ), 0.40000,-4.80000,  0.98812,-13.12125,  370,        3,
( 22/5 |  2/5 ), 4.40000, 0.40000, 10.86928,  7.41636,  370,        2,
( 24/5 | -2/5 ), 4.80000,-0.40000, 11.85740,  5.70489,  370,        1,
(-18/5 | -8/5 ),-3.60000,-1.60000, -8.89305, -9.69832,  371,        2,
(-26/5 |  8/5 ),-5.20000, 1.60000,-12.84551, -2.85245,  371,        1,
( -8/5 | 26/5 ),-1.60000, 5.20000, -3.95247, 12.55076,  371,        3,
( 18/5 |-26/5 ), 3.60000,-5.20000,  8.89305, -9.69832,  371,        3,
( 26/5 |-18/5 ), 5.20000,-3.60000, 12.84551, -2.85245,  371,        1,
(  8/5 | 18/5 ), 1.60000, 3.60000,  3.95247, 12.55076,  371,        2,
(-18/5 | 26/5 ),-3.60000, 5.20000, -8.89305,  9.69832,  372,        3,
(-26/5 | 18/5 ),-5.20000, 3.60000,-12.84551,  2.85245,  372,        1,
( -8/5 |-18/5 ),-1.60000,-3.60000, -3.95247,-12.55076,  372,        2,
( 18/5 |  8/5 ), 3.60000, 1.60000,  8.89305,  9.69832,  372,        2,
( 26/5 | -8/5 ), 5.20000,-1.60000, 12.84551,  2.85245,  372,        1,
(  8/5 |-26/5 ), 1.60000,-5.20000,  3.95247,-12.55076,  372,        3,
(-39/10| 51/10),-3.90000, 5.10000, -9.63414,  8.98521,  373,        2,
(-51/10| 39/10),-5.10000, 3.90000,-12.59848,  3.85080,  373,        2,
( -6/5 |-39/10),-1.20000,-3.90000, -2.96435,-12.83601,  373,        1,
( 39/10|  6/5 ), 3.90000, 1.20000,  9.63414,  8.98521,  373,        3,
( 51/10| -6/5 ), 5.10000,-1.20000, 12.59848,  3.85080,  373,        3,
(  6/5 |-51/10), 1.20000,-5.10000,  2.96435,-12.83601,  373,        1,
(-39/10| -6/5 ),-3.90000,-1.20000, -9.63414, -8.98521,  374,        3,
(-51/10|  6/5 ),-5.10000, 1.20000,-12.59848, -3.85080,  374,        3,
( -6/5 | 51/10),-1.20000, 5.10000, -2.96435, 12.83601,  374,        1,
( 39/10|-51/10), 3.90000,-5.10000,  9.63414, -8.98521,  374,        2,
( 51/10|-39/10), 5.10000,-3.90000, 12.59848, -3.85080,  374,        2,
(  6/5 | 39/10), 1.20000, 3.90000,  2.96435, 12.83601,  374,        1,
(-19/5 | -7/5 ),-3.80000,-1.40000, -9.38711, -9.41307,  375,        3,
(-26/5 |  7/5 ),-5.20000, 1.40000,-12.84551, -3.42294,  375,        3,
( -7/5 | 26/5 ),-1.40000, 5.20000, -3.45841, 12.83601,  375,        1,
( 19/5 |-26/5 ), 3.80000,-5.20000,  9.38711, -9.41307,  375,        2,
( 26/5 |-19/5 ), 5.20000,-3.80000, 12.84551, -3.42294,  375,        2,
(  7/5 | 19/5 ), 1.40000, 3.80000,  3.45841, 12.83601,  375,        1,
(-19/5 | 26/5 ),-3.80000, 5.20000, -9.38711,  9.41307,  376,        2,
(-26/5 | 19/5 ),-5.20000, 3.80000,-12.84551,  3.42294,  376,        2,
( -7/5 |-19/5 ),-1.40000,-3.80000, -3.45841,-12.83601,  376,        1,
( 19/5 |  7/5 ), 3.80000, 1.40000,  9.38711,  9.41307,  376,        3,
( 26/5 | -7/5 ), 5.20000,-1.40000, 12.84551,  3.42294,  376,        3,
(  7/5 |-26/5 ), 1.40000,-5.20000,  3.45841,-12.83601,  376,        1,
(-27/10|-27/10),-2.70000,-2.70000, -6.66979,-11.55241,  377,        2,
(-27/10| 27/5 ),-2.70000, 5.40000, -6.66979, 11.55241,  377,        3,
(-27/5 | 27/10),-5.40000, 2.70000,-13.33957,  0.00000,  377,        1,
( 27/10|-27/5 ), 2.70000,-5.40000,  6.66979,-11.55241,  377,        3,
( 27/10| 27/10), 2.70000, 2.70000,  6.66979, 11.55241,  377,        2,
( 27/5 |-27/10), 5.40000,-2.70000, 13.33957,  0.00000,  377,        1,
(-13/5 |-14/5 ),-2.60000,-2.80000, -6.42276,-11.69503,  378,        3,
(-14/5 | 27/5 ),-2.80000, 5.40000, -6.91681, 11.40979,  378,        1,
(-27/5 | 14/5 ),-5.40000, 2.80000,-13.33957,  0.28524,  378,        3,
( 13/5 |-27/5 ), 2.60000,-5.40000,  6.42276,-11.69503,  378,        2,
( 14/5 | 13/5 ), 2.80000, 2.60000,  6.91681, 11.40979,  378,        1,
( 27/5 |-13/5 ), 5.40000,-2.60000, 13.33957,  0.28524,  378,        2,
(-13/5 | 27/5 ),-2.60000, 5.40000, -6.42276, 11.69503,  379,        2,
(-14/5 |-13/5 ),-2.80000,-2.60000, -6.91681,-11.40979,  379,        1,
(-27/5 | 13/5 ),-5.40000, 2.60000,-13.33957, -0.28524,  379,        2,
( 13/5 | 14/5 ), 2.60000, 2.80000,  6.42276, 11.69503,  379,        3,
( 14/5 |-27/5 ), 2.80000,-5.40000,  6.91681,-11.40979,  379,        1,
( 27/5 |-14/5 ), 5.40000,-2.80000, 13.33957, -0.28524,  379,        3,
(-17/10|-18/5 ),-1.70000,-3.60000, -4.19949,-12.69339,  380,        3,
(-18/5 | 53/10),-3.60000, 5.30000, -8.89305,  9.98356,  380,        1,
(-53/10| 18/5 ),-5.30000, 3.60000,-13.09254,  2.70982,  380,        3,
( 17/10|-53/10), 1.70000,-5.30000,  4.19949,-12.69339,  380,        2,
( 18/5 | 17/10), 3.60000, 1.70000,  8.89305,  9.98356,  380,        1,
( 53/10|-17/10), 5.30000,-1.70000, 13.09254,  2.70982,  380,        2,
(-17/10| 53/10),-1.70000, 5.30000, -4.19949, 12.69339,  381,        2,
(-18/5 |-17/10),-3.60000,-1.70000, -8.89305, -9.98356,  381,        1,
(-53/10| 17/10),-5.30000, 1.70000,-13.09254, -2.70982,  381,        2,
( 17/10| 18/5 ), 1.70000, 3.60000,  4.19949, 12.69339,  381,        3,
( 18/5 |-53/10), 3.60000,-5.30000,  8.89305, -9.98356,  381,        1,
( 53/10|-18/5 ), 5.30000,-3.60000, 13.09254, -2.70982,  381,        3,
( -1/5 |-23/5 ),-0.20000,-4.60000, -0.49406,-13.40650,  382,        3,
(-23/5 | 24/5 ),-4.60000, 4.80000,-11.36334,  7.13112,  382,        1,
(-24/5 | 23/5 ),-4.80000, 4.60000,-11.85740,  6.27538,  382,        3,
(  1/5 |-24/5 ), 0.20000,-4.80000,  0.49406,-13.40650,  382,        2,
( 23/5 |  1/5 ), 4.60000, 0.20000, 11.36334,  7.13112,  382,        1,
( 24/5 | -1/5 ), 4.80000,-0.20000, 11.85740,  6.27538,  382,        2,
( -1/5 | 24/5 ),-0.20000, 4.80000, -0.49406, 13.40650,  383,        2,
(-23/5 | -1/5 ),-4.60000,-0.20000,-11.36334, -7.13112,  383,        1,
(-24/5 |  1/5 ),-4.80000, 0.20000,-11.85740, -6.27538,  383,        2,
(  1/5 | 23/5 ), 0.20000, 4.60000,  0.49406, 13.40650,  383,        3,
( 23/5 |-24/5 ), 4.60000,-4.80000, 11.36334, -7.13112,  383,        1,
( 24/5 |-23/5 ), 4.80000,-4.60000, 11.85740, -6.27538,  383,        3,
(-11/5 |-16/5 ),-2.20000,-3.20000, -5.43464,-12.26552,  384,        2,
(-16/5 | 27/5 ),-3.20000, 5.40000, -7.90493, 10.83930,  384,        3,
(-27/5 | 16/5 ),-5.40000, 3.20000,-13.33957,  1.42622,  384,        1,
( 11/5 |-27/5 ), 2.20000,-5.40000,  5.43464,-12.26552,  384,        3,
( 16/5 | 11/5 ), 3.20000, 2.20000,  7.90493, 10.83930,  384,        2,
( 27/5 |-11/5 ), 5.40000,-2.20000, 13.33957,  1.42622,  384,        1,
(-11/5 | 27/5 ),-2.20000, 5.40000, -5.43464, 12.26552,  385,        3,
(-16/5 |-11/5 ),-3.20000,-2.20000, -7.90493,-10.83930,  385,        2,
(-27/5 | 11/5 ),-5.40000, 2.20000,-13.33957, -1.42622,  385,        1,
( 11/5 | 16/5 ), 2.20000, 3.20000,  5.43464, 12.26552,  385,        2,
( 16/5 |-27/5 ), 3.20000,-5.40000,  7.90493,-10.83930,  385,        3,
( 27/5 |-16/5 ), 5.40000,-3.20000, 13.33957, -1.42622,  385,        1,
(-37/10| 53/10),-3.70000, 5.30000, -9.14008,  9.84094,  386,        2,
(-53/10| 37/10),-5.30000, 3.70000,-13.09254,  2.99507,  386,        2,
( -8/5 |-37/10),-1.60000,-3.70000, -3.95247,-12.83601,  386,        1,
( 37/10|  8/5 ), 3.70000, 1.60000,  9.14008,  9.84094,  386,        3,
( 53/10| -8/5 ), 5.30000,-1.60000, 13.09254,  2.99507,  386,        3,
(  8/5 |-53/10), 1.60000,-5.30000,  3.95247,-12.83601,  386,        1,
(-37/10| -8/5 ),-3.70000,-1.60000, -9.14008, -9.84094,  387,        3,
(-53/10|  8/5 ),-5.30000, 1.60000,-13.09254, -2.99507,  387,        3,
( -8/5 | 53/10),-1.60000, 5.30000, -3.95247, 12.83601,  387,        1,
( 37/10|-53/10), 3.70000,-5.30000,  9.14008, -9.84094,  387,        2,
( 53/10|-37/10), 5.30000,-3.70000, 13.09254, -2.99507,  387,        2,
(  8/5 | 37/10), 1.60000, 3.70000,  3.95247, 12.83601,  387,        1,
(-21/5 | -9/10),-4.20000,-0.90000,-10.37522, -8.55734,  388,        1,
(-51/10|  9/10),-5.10000, 0.90000,-12.59848, -4.70654,  388,        2,
( -9/10| 51/10),-0.90000, 5.10000, -2.22326, 13.26388,  388,        2,
( 21/5 |-51/10), 4.20000,-5.10000, 10.37522, -8.55734,  388,        1,
( 51/10|-21/5 ), 5.10000,-4.20000, 12.59848, -4.70654,  388,        3,
(  9/10| 21/5 ), 0.90000, 4.20000,  2.22326, 13.26388,  388,        3,
(-21/5 | 51/10),-4.20000, 5.10000,-10.37522,  8.55734,  389,        1,
(-51/10| 21/5 ),-5.10000, 4.20000,-12.59848,  4.70654,  389,        3,
( -9/10|-21/5 ),-0.90000,-4.20000, -2.22326,-13.26388,  389,        3,
( 21/5 |  9/10), 4.20000, 0.90000, 10.37522,  8.55734,  389,        1,
( 51/10| -9/10), 5.10000,-0.90000, 12.59848,  4.70654,  389,        2,
(  9/10|-51/10), 0.90000,-5.10000,  2.22326,-13.26388,  389,        2,
(-11/10|-41/10),-1.10000,-4.10000, -2.71732,-13.26388,  390,        2,
(-26/5 | 41/10),-5.20000, 4.10000,-12.84551,  4.27867,  390,        1,
(-41/10| 26/5 ),-4.10000, 5.20000,-10.12819,  8.98521,  390,        3,
( 11/10|-26/5 ), 1.10000,-5.20000,  2.71732,-13.26388,  390,        3,
( 26/5 |-11/10), 5.20000,-1.10000, 12.84551,  4.27867,  390,        1,
( 41/10| 11/10), 4.10000, 1.10000, 10.12819,  8.98521,  390,        2,
(-11/10| 26/5 ),-1.10000, 5.20000, -2.71732, 13.26388,  391,        3,
(-26/5 | 11/10),-5.20000, 1.10000,-12.84551, -4.27867,  391,        1,
(-41/10|-11/10),-4.10000,-1.10000,-10.12819, -8.98521,  391,        2,
( 11/10| 41/10), 1.10000, 4.10000,  2.71732, 13.26388,  391,        2,
( 26/5 |-41/10), 5.20000,-4.10000, 12.84551, -4.27867,  391,        1,
( 41/10|-26/5 ), 4.10000,-5.20000, 10.12819, -8.98521,  391,        3,
(-18/5 | -9/5 ),-3.60000,-1.80000, -8.89305,-10.26881,  392,        3,
(-27/5 |  9/5 ),-5.40000, 1.80000,-13.33957, -2.56720,  392,        3,
( -9/5 | 27/5 ),-1.80000, 5.40000, -4.44652, 12.83601,  392,        1,
( 18/5 |-27/5 ), 3.60000,-5.40000,  8.89305,-10.26881,  392,        2,
( 27/5 |-18/5 ), 5.40000,-3.60000, 13.33957, -2.56720,  392,        2,
(  9/5 | 18/5 ), 1.80000, 3.60000,  4.44652, 12.83601,  392,        1,
(-18/5 | 27/5 ),-3.60000, 5.40000, -8.89305, 10.26881,  393,        2,
(-27/5 | 18/5 ),-5.40000, 3.60000,-13.33957,  2.56720,  393,        2,
( -9/5 |-18/5 ),-1.80000,-3.60000, -4.44652,-12.83601,  393,        1,
( 18/5 |  9/5 ), 3.60000, 1.80000,  8.89305, 10.26881,  393,        3,
( 27/5 | -9/5 ), 5.40000,-1.80000, 13.33957,  2.56720,  393,        3,
(  9/5 |-27/5 ), 1.80000,-5.40000,  4.44652,-12.83601,  393,        1,
( -1/2 | -9/2 ),-0.50000,-4.50000, -1.23515,-13.54912,  394,        2,
( -5   |  9/2 ),-5.00000, 4.50000,-12.35146,  5.70489,  394,        1,
( -9/2 |  5   ),-4.50000, 5.00000,-11.11631,  7.84423,  394,        3,
(  1/2 | -5   ), 0.50000,-5.00000,  1.23515,-13.54912,  394,        3,
(  5   | -1/2 ), 5.00000,-0.50000, 12.35146,  5.70489,  394,        1,
(  9/2 |  1/2 ), 4.50000, 0.50000, 11.11631,  7.84423,  394,        2,
( -1/2 |  5   ),-0.50000, 5.00000, -1.23515, 13.54912,  395,        3,
( -5   |  1/2 ),-5.00000, 0.50000,-12.35146, -5.70489,  395,        1,
( -9/2 | -1/2 ),-4.50000,-0.50000,-11.11631, -7.84423,  395,        2,
(  1/2 |  9/2 ), 0.50000, 4.50000,  1.23515, 13.54912,  395,        2,
(  5   | -9/2 ), 5.00000,-4.50000, 12.35146, -5.70489,  395,        1,
(  9/2 | -5   ), 4.50000,-5.00000, 11.11631, -7.84423,  395,        3,
(-11/2 |  5/2 ),-5.50000, 2.50000,-13.58660, -0.71311,  396,        2,
